Symbol,Exchange
^NQUSM3010,NIM
DE000SL0MBC3.SG,STU
^SPGUDAUN,SNP
2O5M.Z,ZRH
EEEGR.PA,PAR
^SPUSTUP,SNP
UKXEQW.FGI,FGI
DE000SL0C259.SG,STU
2748.DE,GER
H30054.SS,SHH
DE000SL0BQE0.SG,STU
^SPMCCCP,SNP
0ZZL.Z,ZRH
^NQATLM,NIM
^RHRX-EU,ASE
^J233.JO,JNB
^FOVL-IV,ASE
^DWCHHG,DJI
^R3VDYTR,WCB
Q0AH.Z,ZRH
DE000SL0FYE5.SG,STU
^NQUSB40203040LMT,NIM
Q1LB.Z,ZRH
^NQUSB30202015N,NIM
^SP500-45TR,SNP
DE000SL0FAE5.SG,STU
XHARZ_CFCNTLTL.IS,IST
DE000SL0BY52.SG,STU
^CRSLDX,NSI
Q3EE.Z,ZRH
EAXJIPT.FGI,FGI
IX0109.TW,TAI
DE000SL0ET98.SG,STU
SFS12Y.SW,EBS
SBIGD3.SW,EBS
FRXULVQU.FGI,FGI
^NTSI-TC,ASE
46YH.Z,ZRH
Q7BX.Z,ZRH
^NQUSB551020LMT,NIM
2O8W.Z,ZRH
Q6VQ.Z,ZRH
^NQUSB651020,NIM
DE000HG8D4Y7.SG,STU
SXBPX.SW,EBS
399396.SZ,SHZ
^BGIG-NV,ASE
H30036.SS,SHH
7T5F.Z,ZRH
^SPGPRSB,SNP
^NQUSS201030N,NIM
^BKAG-TC,ASE
^NQEMMEA5020T,NIM
BEOG.BR,BRU
IR0184.TWO,TWO
S745.Z,ZRH
^EDGH-TC,ASE
^SPGTINNH,NYS
04RQ.Z,ZRH
^SP400-101010,SNP
^RFG-TC,ASE
^CVSB-IV,ASE
^NQEUROZ20LM,NIM
^NQSSBA,NIM
SML14P.SW,EBS
A3QW.Z,ZRH
Q6WU.Z,ZRH
FTKLPL2X.FGI,FGI
^MLCXKCTR,NYS
SSSAG.PA,PAR
DE000SL0HXJ2.SG,STU
^NYSMCJP,NYS
00Y5.Z,ZRH
DE000SL0K062.SG,STU
^EATZ-EU,ASE
^NQUSS303010,NIM
^SCHR-NV,ASE
^FIDUSSCP,SNP
932066.SS,SHH
DE000SL0HHE6.SG,STU
Q5L9.Z,ZRH
Q1VG.Z,ZRH
DE000SL0DDD6.SG,STU
^SOXS-IV,ASE
SBFR4T.SW,EBS
DE000SL0JM90.SG,STU
^NQSGLM,NIM
^NQUSL10101020,NIM
DE000SL0MCD9.SG,STU
^PIFI-EU,ASE
DE000SL0MM20.SG,STU
^NQFR50LMT,NIM
^KXI-TC,ASE
^SX5520PI,NIM
^EQRR-IV,ASE
^DWCFOD,DJI
^SPE5MOUT,SNP
DE000SL0C325.SG,STU
^NQEUROZ4030,NIM
^NQRSKUSS,NIM
^SPTESEEN,SNP
^NQNZ65T,NIM
SDD35D.SW,EBS
^PFRL-TC,ASE
DE000SL0CCS8.SG,STU
DE000SL0L979.SG,STU
89R3.Z,ZRH
ETTX.VI,VIE
^NQUSB50205020LMT,NIM
08JN.Z,ZRH
^HCOM-NV,ASE
ESCGIT.SW,EBS
^MFLX-IV,ASE
05Z4.Z,ZRH
^LEGR-TC,ASE
DE000SL0E9F9.SG,STU
404Q.Z,ZRH
T5L.MC,MCE
0Y5H.Z,ZRH
BCR21.SW,EBS
DE000SL0H7R5.SG,STU
IX0171.TW,TAI
0WZ9.Z,ZRH
^NQVWLCCN,NIM
ZPYTI_CFCPTLUS.IS,IST
DE000SL0GLV4.SG,STU
CACLN.PA,PAR
Q287.Z,ZRH
^PUI-NV,ASE
FCNBCG4510.FGI,FGI
^NQDMXNAXKRLC,NIM
NES221.SW,EBS
6WGK.Z,ZRH
6S14.Z,ZRH
^NQJP3010T,NIM
DE000SL0BLV5.SG,STU
^RU2000DF,WCB
^NQUSM35102010N,NIM
ITLMSN.FGI,FGI
DE000SL0FYK2.SG,STU
IX0075.TWO,TWO
399661.SZ,SHZ
^VEU-EU,ASE
^MRSK-TC,ASE
XIN4651030.FGI,FGI
DE000SL0J9W9.SG,STU
1OUA.Z,ZRH
^FLCB-EU,ASE
SFESXER.SW,EBS
^NQDVSMR,NIM
DNANT.AS,AMS
^YOLO-EU,ASE
^NQEUROZ3010N,NIM
H50047.SS,SHH
0ZKN.Z,ZRH
^SP1500-20304010,SNP
899003.SS,SHH
^KQ23,KOE
^RSPU-IV,ASE
^SPAGREEP,SNP
^SP500INV,SNP
^NGX,NIM
^HYTR-IV,ASE
^SZK-TC,ASE
^IDX-NV,ASE
^TBNI.SR,SAU
BEPXUKP.SG,STU
0Z7B.Z,ZRH
00F6.Z,ZRH
DE000SL0CBB6.SG,STU
^ULVM-IV,ASE
^NQCA,NIM
^NQUSS651020N,NIM
SDD71T.SW,EBS
DE000SL0H506.SG,STU
^NQILSC,NIM
^NQEMEU50LMCADT,NIM
DE000SL0JD42.SG,STU
8AJE.Z,ZRH
^NQASPA3020LMT,NIM
FHGH.Z,ZRH
DE000SL0DHA3.SG,STU
MCXNUKEU.FGI,FGI
076H.Z,ZRH
^NQDMASIA30LM,NIM
SGG4G.PA,PAR
DE000SL0FM45.SG,STU
^NQPH40,NIM
^SHLD-EU,ASE
^NYSACFRT,NYS
^NQUSM40201070,NIM
CSG3D.PA,PAR
0444.Z,ZRH
DE000SL0MWM8.SG,STU
^NQUSS50202010,NIM
DE000SL0AQL7.SG,STU
DE000SL0C960.SG,STU
SSINVEB.FGI,FGI
^SMMU-NV,ASE
^NQUSL151010N,NIM
399423.SZ,SHZ
IPOSNA.FGI,FGI
^CRSPMEV,NIM
Q2E6.Z,ZRH
^NQUSS50206060T,NIM
^IXY,NYS
^NQEMMEA30LMN,NIM
931583.SS,SHH
Q3RC.Z,ZRH
^DJUSGRUN,SNP
^R1ICBIDT,WCB
^NQFGSLNZDMH,NIM
^NYSMCDEN,NYS
TXIE.TS,TSI
^SPMPSUN,SNP
DE000SL0HSM6.SG,STU
DE000SL0N694.SG,STU
0KPQ.Z,ZRH
^ICOP-TC,ASE
WIG-UKRAIN.WA,WSE
DE000SL0JWS1.SG,STU
^SP1500-2010,SNP
1BPW.Z,ZRH
^VNLA-IV,ASE
DE000SL0FP75.SG,STU
0ZKF.Z,ZRH
Q3GT.Z,ZRH
Q5VQ.Z,ZRH
^SEF-IV,ASE
DE000SL0DCL1.SG,STU
0A96.Z,ZRH
Q5Q7.Z,ZRH
^DJSINVT,DJI
I1SB.DE,GER
Q6D5.Z,ZRH
DE000SL0JCP9.SG,STU
3XEC.FGI,FGI
Q2RF.Z,ZRH
0JB4.DE,GER
000932.SS,SHH
^NQDMXNAXKRT,NIM
^DJCIIMT,DJI
^NYSSCCH,NYS
DE000SL0B3R0.SG,STU
^NG31.OS,OSA
^SPGUDAUP,SNP
DE000SL0J114.SG,STU
DE000SL0LV61.SG,STU
^TNA-IV,ASE
^ERADXUEP,SNP
^NQIN15LM,NIM
^NQEUROZ3010,NIM
^MIDE-IV,ASE
^WTMDITR,FGI
^NFGBGPRI,SNP
01YP.Z,ZRH
^FCAL-NV,ASE
^NQNA4020,NIM
Q4SA.Z,ZRH
^MLPB-IV,ASE
DE000SL0DGN8.SG,STU
^AYRDV,ASX
^SPSUTN,SNP
^PGX-TC,ASE
Q12I.Z,ZRH
SGB3G.PA,PAR
^SPGPRHO,SNP
^TWLV6,WCB
048M.Z,ZRH
PSEI.PS,PHS
DE000SL0GAR5.SG,STU
^PSK-IV,ASE
^SUFIXPD,SNP
DE000SL0B4V0.SG,STU
^FUTY-NV,ASE
ITLMS5510.FGI,FGI
^NQEU4040LMT,NIM
DE000SL0C028.SG,STU
^SPBDG3T,SNP
S60FY.SW,EBS
^JMBEEU-A,NYS
SDD10D.SW,EBS
EOWP.FGI,FGI
^NQUSS30202010T,NIM
^NFDMN,NYS
DE000SL0BYC8.SG,STU
^AOR-IV,ASE
^NQNA30LM,NIM
Q2FF.Z,ZRH
^NQEMEU5520T,NIM
^SPGIS2LT,SNP
^QID-TC,ASE
Q2QJ.Z,ZRH
03TQ.Z,ZRH
1OSX.Z,ZRH
DE000SL0EF37.SG,STU
WICOL.FGI,FGI
^NQDXHKT,NIM
^NQUSL65N,NIM
^EIPX-IV,ASE
^ETHW-NV,ASE
SBR34Y.SW,EBS
SSHIK.FGI,FGI
000685.SS,SHH
Q1UH.Z,ZRH
^ETH-EU,ASE
FDEBRE.FGI,FGI
^NQCH30LMN,NIM
^SPBDAGIT,SNP
^RUFGELNL,WCB
^METALA,NIM
4BTN.Z,ZRH
DE000SL0MW36.SG,STU
^HDRO-TC,ASE
^DJIGSD,DJI
^CRSPMIV,NIM
^SCMB-TC,ASE
^NDXESG21,NIM
^NQEU4520LMT,NIM
40HP.Z,ZRH
^MSOX-TC,ASE
^DJBGIPUP,DJI
^NQEMEA3010T,NIM
^NQDMEU4520T,NIM
^NQCN45,NIM
Q4W.Z,ZRH
DE000SL0MBV3.SG,STU
DE000SL0JAW9.SG,STU
3QBD.Z,ZRH
^SAEF-IV,ASE
^XCMP,NIM
Q5ET.Z,ZRH
^NQEM10N,NIM
^KOMP-IV,ASE
DE000SL0HEH6.SG,STU
^DJGREYT,DJI
^TOPT-EU,ASE
0CN6.Z,ZRH
SGB5G.PA,PAR
H30031.SS,SHH
Q2D1.Z,ZRH
^MEMX-EU,ASE
^AGZ-EU,ASE
^JHDMMT,NYS
DE000SL0KNC2.SG,STU
730.TA,TLV
OBSHX.OL,OSL
^NQGMCI,NIM
056Q.Z,ZRH
DE000SL0LZ18.SG,STU
ST51D.SW,EBS
DE000SL0MS08.SG,STU
IR0116.TW,TAI
FQECONQ.FGI,FGI
DE000SL0E5V4.SG,STU
DE000SL0HMH9.SG,STU
^DJUSGF,DJI
^NQEUXGBN,NIM
^NQZALMT,NIM
^SPXESEUP,SNP
^N50DMTR,SNP
^PCCE-NV,ASE
TCAMP.PA,PAR
E3X404010.FGI,FGI
DE000SL0LKS2.SG,STU
^IGSBCR-TC,ASE
^IQSI-IV,ASE
ST257Y.SW,EBS
^R25IGTR,WCB
DE000SL0KJA4.SG,STU
^NQUSM20,NIM
^NQNL30LM,NIM
INDOT.MC,MCE
^RT2ICBINTR,WCB
SAN10D.SW,EBS
DE000SL0JSX9.SG,STU
^AGQ-NV,ASE
^NQDE10LM,NIM
^SCAP-IV,ASE
MIDCAP50.TA,TLV
399381.SZ,SHZ
Q6V4.Z,ZRH
^EV-EU,ASE
^NQIN10,NIM
^DXIV-NV,ASE
^HX15PI,NIM
DE000SL0E388.SG,STU
^GOVT-IV,ASE
DE000SL0D4M7.SG,STU
^A1DOW,DJI
0DRQ.Z,ZRH
^IHI-TC,ASE
^BEPTEL,WCB
^DIVG-NV,ASE
DE000SL0HCD9.SG,STU
Q8BV.Z,ZRH
BSE-500.BO,BSE
DE000SL0GJW6.SG,STU
XSTKR_CFNNTLTL.IS,IST
^IIEMLBM,SNP
DE000SL0LGS0.SG,STU
^FLMB-TC,ASE
^ANEW-NV,ASE
AWNT14.FGI,FGI
^NOMXNCR,STO
0364.Z,ZRH
403S.Z,ZRH
^NQUSL50205020N,NIM
Q5DW.Z,ZRH
Q792.Z,ZRH
FISAUACU.FGI,FGI
DE000SL0F7E5.SG,STU
DE000SL0M027.SG,STU
^NQUSL651020,NIM
932052.SS,SHH
^NQUSB402030T,NIM
^NQDMMEASC,NIM
^XLE-IV,ASE
DE000SL0MPK6.SG,STU
^SP400-30,SNP
SN15AP.SW,EBS
DE000SL0E727.SG,STU
ITLMS1010.MI,MIL
^NQUSS20103015,NIM
^OMXNLCSEKPI,STO
399232.SZ,SHZ
DE000SL0H738.SG,STU
SNA13T.SW,EBS
DE000SL0HK45.SG,STU
DE000SL0KVQ5.SG,STU
^NQCA40,NIM
^B40GI,NIM
^NQEMEA5510LM,NIM
^SPXCTFCN,SNP
DE000SL0DDN5.SG,STU
^SP1500-40201050,SNP
Q3DQ.Z,ZRH
^NQMXSCT,NIM
^RAAX-NV,ASE
OTECP.OL,OSL
^SP400-6020,SNP
^NQEMEA5020N,NIM
GBNIE_CFCNTLER.IS,IST
0KQG.Z,ZRH
^XND,NIM
^NQUSB40501040N,NIM
^BKTEM,SNP
Q18J.Z,ZRH
XGMYO_CFNNTLTL.IS,IST
^SPAU17,SNP
^DJTMNQUT,DJI
^SPGSLCP,SNP
^DJCIISIT,DJI
^NQUSB402020LMN,NIM
^NQUSB20101020LMT,NIM
DE000SL0LF87.SG,STU
^SPKRDOKP,SNP
Q15U.Z,ZRH
XK030EA_CFENTLER.IS,IST
DE000SL0HP24.SG,STU
^NQPLLM,NIM
^SX65GI,NIM
03UP.Z,ZRH
^XT-EU,ASE
Q6WG.Z,ZRH
^KBE-NV,ASE
DE000SL0EAC2.SG,STU
^NQMEA4510,NIM
^RSJN-NV,ASE
DE000SL0G052.SG,STU
DE000SL0HN75.SG,STU
^SP600-451020,SNP
^NQKR60N,NIM
^YMAX-EU,ASE
^NYTMFIT,NYS
DE000SL0E370.SG,STU
XUSIN_CFNPTLUS.IS,IST
TXOE.TS,TSI
^OMXCGI,STO
^XNDXNNRAUD,NIM
NTEQLVNTR.FGI,FGI
^SPMCLC,SNP
Q3S2.Z,ZRH
^DWCPCS,DJI
^NQASPA10LMN,NIM
^NQJP55N,NIM
^NQUSB60101020LMN,NIM
^DFSV-NV,ASE
^FLJP-NV,ASE
SBLCY.SW,EBS
DE000SL0AHS1.SG,STU
027Z.Z,ZRH
399240.SZ,SHZ
^SPSIRBK,NYS
^SPXPGKN,SNP
IR0165.TW,TAI
399374.SZ,SHZ
^SPSS50UN,SNP
XKOBI_CFNPTLUS.IS,IST
DE000SL0K5Q6.SG,STU
^ITDI-EU,ASE
^JGRW-NV,ASE
0DRD.Z,ZRH
^AFIX-NV,ASE
^DWL,DJI
IR0021.TW,TAI
^DJUSWC,DJI
0LU8.Z,ZRH
^NTGDREETR,FGI
^JGRO-NV,ASE
Q6NZ.Z,ZRH
FRESG.PA,PAR
^HSNF,HKG
^NQTR60TRYN,NIM
BEZ50P.SG,STU
DE000SL0J6Q7.SG,STU
^NQHK30LMN,NIM
^NQUSB10N,NIM
DE000SL0N306.SG,STU
^BTOP-EU,ASE
Q5JA.Z,ZRH
^ZAXMCTR,NYS
FILVN.PA,PAR
Q1VN.Z,ZRH
^TZA-NV,ASE
DE000A2QN6Y5.SG,STU
ECH24.SW,EBS
^NQCN65LMN,NIM
XSPOR_CFNPTLER.IS,IST
DE000SL0GQP5.SG,STU
^NQUSS1500,NIM
DE000SL0HE27.SG,STU
DE000SL0MMG1.SG,STU
^FBND-NV,ASE
^USL-IV,ASE
SD51T.SW,EBS
ECLRC.AS,AMS
0IOS.Z,ZRH
DE000SL0GH74.SG,STU
0ZTU.Z,ZRH
DE000SL0DRY2.SG,STU
NX3U.Z,ZRH
3F72.Z,ZRH
^VXTB3,WCB
^SGC3MSB,SNP
^ICFSSUST,NYS
TXPR.TS,TSI
SGSG1.PA,PAR
^NQUSS151020,NIM
^NQTHT,NIM
^SPXESUP,SNP
Q1KI.Z,ZRH
^DJCICNT,DJI
^JHAC-TC,ASE
^NQASPA40LM,NIM
^NQICAT,NIM
^NQUSB30202015T,NIM
^RLY-EU,ASE
^NQUSM50203030,NIM
^NQUSS35102015N,NIM
^NQJP50LMN,NIM
^JIII-NV,ASE
94MQ.Z,ZRH
^SPDSEIEN,SNP
DE000SL0CPP6.SG,STU
^RIYKCT,WCB
^NYSACIET,NYS
S74T.Z,ZRH
^JPST-IV,ASE
ESGTL.PA,PAR
DE000SL0C1R3.SG,STU
DE000SL0N595.SG,STU
^NQLA4510N,NIM
^FXZ-EU,ASE
^NQGB4050LM,NIM
^HX40GI,NIM
^NQDMASIA30,NIM
DE000SL0M100.SG,STU
DE000SL0H5M0.SG,STU
^NQUSL10101015,NIM
Q8B.Z,ZRH
NIFTY_MULTI_INFRA.NS,NSI
YAPKS.IS,IST
AB8N.Z,ZRH
000944.SS,SHH
DE000SL0HB95.SG,STU
^R3ICBBR,WCB
DE000SL0N579.SG,STU
X100C.IS,IST
^SPEXTAET,SNP
^KDDDP,SNP
^LNGZ-NV,ASE
^XCI,NYS
^CPQTR,NIM
4044.Z,ZRH
^DWATLMYMYRNTR,NIM
SPCLXDCP.SN,SGO
^KDOCP,SNP
SX3P.Z,ZRH
^NQLA4510T,NIM
^PEZ-EU,ASE
Q6DJ.Z,ZRH
Q71Y.Z,ZRH
^NYGITXDN,NIM
^SP1500-20303010,SNP
^NQDMMEA30,NIM
DE000SL0J080.SG,STU
Q27.Z,ZRH
0KQF.Z,ZRH
OBMN.OL,OSL
N4512.FGI,FGI
^COWZ-IV,ASE
FRJPN350.FGI,FGI
^SP600-40301040,SNP
^LTQDLX,WCB
Q4UA.Z,ZRH
6WGH.Z,ZRH
^HX4020GI,NIM
^IQSU-NV,ASE
^AMUB-IV,ASE
DH6K.DE,GER
^SPGSUCTR,SNP
^NQMX35T,NIM
^CGDV-NV,ASE
^VIXEQ,WCB
01Q5.Z,ZRH
^NLCSDN,NIM
^NQUSS10101015T,NIM
PTCGP.LS,LIS
SPCLX-MATERLS.SN,SGO
^SPXSDGEN,SNP
Q1VT.Z,ZRH
XEFM.DE,GER
DE000SL0CP78.SG,STU
^NQXAUBAUDT,NIM
FN42.FGI,FGI
^NQEUROLMEUR,NIM
SGS3P.PA,PAR
^GHDRIHP,SNP
^DJUSMT,DJI
DE000SL0JHQ6.SG,STU
^STM2030,SNP
JPCLA.PA,PAR
^SP1500-10101020,SNP
DE000SL0JNP6.SG,STU
^SP600-25301030,SNP
SGMD4.PA,PAR
399633.SZ,SHZ
^BBUS-IV,ASE
^NQCN45LM,NIM
^DBENIX,NYS
Q15C.Z,ZRH
^ARKK-TC,ASE
^DJNAJG,DJI
Q39M.Z,ZRH
ISEE.SA,SAO
Q380.Z,ZRH
Q5FH.Z,ZRH
^OACP-TC,ASE
^NQEM4010,NIM
009Q.Z,ZRH
^DXIV-EU,ASE
^DJTTELE,DJI
Q2GB.Z,ZRH
^DFAX-TC,ASE
SFM15P.SW,EBS
^RIYHCT,WCB
S62Y.SW,EBS
DE000A30A020.SG,STU
^VFTW2,WCB
DE000SL0BG21.SG,STU
8B1M.Z,ZRH
09VX.Z,ZRH
^JAGGUS-A,NYS
1BPV.Z,ZRH
^CWB-EU,ASE
^DJD-IV,ASE
^USCI-IV,ASE
^NQUSB40201070N,NIM
FRREN.PA,PAR
DE000SL0KNW0.SG,STU
DE000SL0MTK8.SG,STU
^NQUSS502010T,NIM
399387.SZ,SHZ
^VCR-NV,ASE
FUDP.L,FSI
4GJA.FGI,FGI
DE000SL0CHK4.SG,STU
^SPGBPHEP,SNP
^SPJYFP2L,SNP
DE000SL0GG67.SG,STU
03VA.Z,ZRH
^NQUSS40501040N,NIM
^IICBBV,SNP
^NQGB3030LMN,NIM
^KAIGPTP,SNP
^KMOVEML,SNP
^EELV-EU,ASE
PIBB.SA,SAO
DE000SL0A2J0.SG,STU
DE000SL0C4M8.SG,STU
^SPGSAG,SNP
DE000SL0D3E6.SG,STU
DE000SL0FUQ7.SG,STU
DE000SL0GVV3.SG,STU
403N.Z,ZRH
FER24.SW,EBS
SFS14Y.SW,EBS
^NQASPASC,NIM
^NVDY-NV,ASE
^NQUSB60T,NIM
DE000SL0D968.SG,STU
^USIRHHYC,NYS
DE000SL0K8P2.SG,STU
^NQUSB50203000LMN,NIM
DE000SL0F0X0.SG,STU
RK030G25.IS,IST
^KS200,KSC
DE000SL0A089.SG,STU
^R1ELC,WCB
06Q0.Z,ZRH
DE000SL0BTV8.SG,STU
XK100_CFCNTLTL.IS,IST
DE000SL0HCC1.SG,STU
^NQBR65LM,NIM
SDN57Y.SW,EBS
89OM.Z,ZRH
Q2JH.Z,ZRH
0LVS.Z,ZRH
^DSI-NV,ASE
^FCFY-NV,ASE
^HAP-IV,ASE
^NYTMPL,NYS
^SP400-352020,SNP
DE000SL0KN96.SG,STU
932086.SS,SHH
DE000SL0FZF9.SG,STU
^NYFSSECN,NYS
^NQASPA15LM,NIM
^IIUTC,SNP
DE000SL0JDR3.SG,STU
S744.Z,ZRH
^NQDXDEGBP,NIM
Q8BE.Z,ZRH
^NQUSS50202040CADN,NIM
Q38N.Z,ZRH
ITLMS45.FGI,FGI
^NQVWJDJT,NIM
DE000SL0LCT7.SG,STU
A9ZB.Z,ZRH
^DBAGIX,NYS
DE000SL0DZD9.SG,STU
Q6V8.Z,ZRH
DE000SL0AS69.SG,STU
DE000SL0LA09.SG,STU
^TRUI,TAI
^ICE1MT,NYS
^SPAU27,SNP
Q3ZS.Z,ZRH
^NQDMEU5510N,NIM
2O23.Z,ZRH
^NQUSM20101025T,NIM
DE000SL0MCF4.SG,STU
^FDRR-IV,ASE
Q7Q0.Z,ZRH
^SPGITSUT,SNP
09EK.Z,ZRH
^NQEU40LMN,NIM
SA15AD.SW,EBS
^SPGTCLCT,SNP
^DJUSVS,DJI
^NQUSS40401010,NIM
^MLEIFCTR,SNP
Q1XS.Z,ZRH
^IGE-IV,ASE
^FLBR-EU,ASE
^XNDXGBPMH,NIM
^WEXPD,SNP
^SBB-NV,ASE
^SPCSERSP,SNP
^PWRD-EU,ASE
0J7M.Z,ZRH
931647.SS,SHH
DE000SL0H5R9.SG,STU
399707.SZ,SHZ
DE000SL0CJY1.SG,STU
^SOLARGR,NYS
DE000SL0KA34.SG,STU
IX0221.TW,TAI
^SPXSHYUT,SNP
^NQTW15LMCADT,NIM
^JU13US-B,NYS
4N6J.DE,GER
DE000SL0KEP3.SG,STU
^ICFSAEV,NYS
DE000SL0LTN4.SG,STU
ARDOGE.SW,EBS
SAA10Y.SW,EBS
27IL.Z,ZRH
^NQEMEA5020LMN,NIM
Q4MM.Z,ZRH
AEX6L.AS,AMS
^DJBICEUP,DJI
Q4JU.Z,ZRH
399959.SS,SHH
Q5NT.Z,ZRH
^NQCA10N,NIM
PBT4N.PA,PAR
^NQVMVUS,NIM
DE000SL0HKQ4.SG,STU
08K3.Z,ZRH
OX8T.Z,ZRH
^VFLO-ID,NYS
^SP1500-252020,SNP
^QIS-NV,ASE
^NQUSL65,NIM
^NQNL35,NIM
DE000SL0LC23.SG,STU
89R1.Z,ZRH
Q3FH.Z,ZRH
2O86.Z,ZRH
CDIS.AS,AMS
^NQMEA40T,NIM
^SPIXMSCP,SNP
^SP600-601030,SNP
399242.SZ,SHZ
DE000SL0ENC5.SG,STU
^SP500-25101010,SNP
^SPGCATUP,SNP
930604.SS,SHH
DE000SL0AF23.SG,STU
^SP1500-15104020,SNP
DE000SL0ERS2.SG,STU
DE000SL0KLZ7.SG,STU
0262.Z,ZRH
^PFUT-TC,ASE
3H6Q.Z,ZRH
Q4RS.Z,ZRH
ETE5G.PA,PAR
^BSECRUSX,NYS
0ZZM.Z,ZRH
DE000SL0GYT1.SG,STU
^R1ICBHCF,WCB
Q15P.Z,ZRH
Q6SP.DE,GER
EZ6PG.PA,PAR
^XCLR-IV,ASE
ECHG.AS,AMS
^NQEMEA5010LM,NIM
^SPGPRIM,SNP
0EZC.Z,ZRH
^SPBAGI0T,SNP
^SGC3MRBT,SNP
^DWGRST,DJI
DE000A1CQ851.SG,STU
08RS.Z,ZRH
DE000SL0ADN1.SG,STU
^NQDXUSMCN,NIM
XSAYD_CFNNTLTL.IS,IST
DE000SL0AUB0.SG,STU
VSMI210.SW,EBS
FCASC.FGI,FGI
^NQGB10LMT,NIM
^LONZ-EU,ASE
Q5WU.Z,ZRH
^OVX,WCB
0322.Z,ZRH
^SPMKTC,SNP
DE000SL0BY78.SG,STU
EFG241.SW,EBS
SSTEP.FGI,FGI
DE000SL0KA42.SG,STU
^NQUSB50205030T,NIM
^NQLA35,NIM
MED5.PA,PAR
DE000A3CLJV2.SG,STU
403J.Z,ZRH
Q5J2.Z,ZRH
^SP600-30,SNP
^NQEMASIA3010N,NIM
^NQEUROLMGBP,NIM
ENWPE.AS,AMS
^NYGB250T,NYS
^NYSMIATT,NYS
SLQUSL3.FGI,FGI
06VM.Z,ZRH
49.TA,TLV
DE000SL0N553.SG,STU
^UPAR-IV,ASE
^NQASPA15T,NIM
DE000SL0H5T5.SG,STU
^NQPL50T,NIM
0Y6M.Z,ZRH
DE000SL0HCG2.SG,STU
DE000SL0F4D4.SG,STU
^CSPF-NV,ASE
^HAWX-EU,ASE
^NQMEAMC,NIM
G53.Z,ZRH
^NQG3030LMT,NIM
FTRAP.FGI,FGI
^NQAU20LMN,NIM
SC.MX,MEX
DE000SL0EL21.SG,STU
^NQDMXNASC,NIM
^SPXQVMFP,SNP
DE000SL0G1G2.SG,STU
^NQEMLC,NIM
^NQUSS55102000,NIM
^NYMIES,NYS
^SPSISCTR,NYS
^ETHA-NV,ASE
000050.SS,SHH
009L.Z,ZRH
^BETE-IV,ASE
SPI20.SW,EBS
^NQGB3020T,NIM
^N4010EURGI,NIM
^SPEPPEET,SNP
^SPGBPHET,SNP
DE000SL0DXT0.SG,STU
^DXJ-TC,ASE
^BKCSG,SNP
DE000SL0H8K8.SG,STU
^SP5MVN,NYS
DE000SL0B491.SG,STU
NESTFD.SW,EBS
^NQUSM151020T,NIM
932085.SS,SHH
DE000SL0GAM6.SG,STU
DE000SL0G1V1.SG,STU
^NQEM15,NIM
DE000SL0KUB9.SG,STU
DE000SL0AV98.SG,STU
DE000SL0JZ46.SG,STU
Q8B7.Z,ZRH
^RMICICBCDTR,WCB
^SPXESMP,SNP
^OMXSBGIEXP,STO
2O2Q.Z,ZRH
^NQUSB351020LMN,NIM
0INR.Z,ZRH
^HUINTR,NYS
^BXESG,WCB
40F2.Z,ZRH
^CRIT-EU,ASE
PZ460.SW,EBS
DE000SL0F7S5.SG,STU
399399.SZ,SHZ
^BIDD-EU,ASE
^AAPD-TC,ASE
^IWFL-MF,ASE
^SPEAEVUN,SNP
DE000SL0GUR3.SG,STU
ENVWG.AS,AMS
DE000SL0MLM1.SG,STU
^MOOD-EU,ASE
^IBIJ-IV,ASE
^FYLG-EU,ASE
DE000SL0N5Q3.SG,STU
^TRND-NV,ASE
33TV.Z,ZRH
DE000SL0N199.SG,STU
^SPDUESUN,SNP
049L.Z,ZRH
^SP400-352010,SNP
^LLDR-EU,ASE
^ICEUSS6T,NYS
^KFTXNNR70,NIM
3H6J.Z,ZRH
^DWCFTL,DJI
^SP500-4030TR,SNP
Q5WP.Z,ZRH
^NDIVIPR,NYS
^NQTWMCN,NIM
89T9.Z,ZRH
^NYSMCDKN,NYS
^SPEPAPET,SNP
^IBUF-TC,ASE
399261.SZ,SHZ
DE000SL0N6G2.SG,STU
^A1ENE,DJI
PABUP.PA,PAR
DE000SL0AV23.SG,STU
^DWCRTD,DJI
000017.SS,SHH
^NQEM4020,NIM
DE000SL0ENJ0.SG,STU
Q2JD.DE,GER
^NQUSS502040T,NIM
Q5HT.Z,ZRH
EFGP.AS,AMS
^NQEMEAT,NIM
DE000SL0EXF7.SG,STU
^PREF-IV,ASE
^NQSSPHN,NIM
^TTT-IV,ASE
DE000SL0LXY3.SG,STU
DE000SL0LFQ6.SG,STU
TWTBI.TWO,TWO
0Y63.Z,ZRH
DE000SL0G6J5.SG,STU
^SPCSETIP,SNP
^ICSEMIT,NYS
^R2ICBALE,WCB
SAN55D.SW,EBS
^SP500MCP,SNP
1OOY.Z,ZRH
^NQEMEAMC,NIM
04G7.Z,ZRH
000971.SS,SHH
DE000SL0N3D6.SG,STU
^NQID60LMN,NIM
DE000SL0J0Q0.SG,STU
07JN.Z,ZRH
^SPJXPAJP,SNP
^NQDMASPA5510,NIM
^NQNAAT,NIM
^SPDSEBUP,SNP
^HSUN-IV,ASE
^SPSDRUP,SNP
0ZKI.Z,ZRH
^VPD,WCB
^DFJ-EU,ASE
^DJBGIPEP,DJI
IX0220.TW,TAI
